station_id,name_primary,name_latin,lat,lon,country_code,esr_code,osm_node_id,osm_way_id,osm_relation_id,wikidata_id,wikipedia_ru,parovoz_url,railwayz_id,current_status,geometry_quality,notes,created_at,updated_at
RU.STN.Sebedakhovo,Себедахово,Sebedakhovo,45.126436,38.0976402,RU,522023,2448166402,,,,,,,open,exact,,,
RU.STN.Rychinskiy,Рычинский,Rychinskiy,46.5147299,48.0756456,RU,,2448348003,,,,,,,open,exact,,,
RU.STN.Novolesnaya,Новолесная,Novolesnaya,46.4295374,47.9602347,RU,,2449182782,,,,,,,open,exact,,,
RU.STN.Ilmennyy,Ильменный,Ilmennyy,46.3373062,47.766762,RU,,2449342476,,,,,,,open,exact,,,
RU.STN.Razezd__4,Разъезд № 4,Razezd № 4,46.0453326,47.1097516,RU,,2449368256,,,,,,,open,exact,,,
RU.STN.Zenzeli-1,Зензели,Zenzeli,45.9350645,47.0490943,RU,,2449405626,,,,,,,open,exact,,,
RU.STN.Oleynikovo,Олейниково,Oleynikovo,45.6906846,46.9499835,RU,541724,2449483860,,,,,,,open,exact,,,
RU.STN.Razezd_11,Разъезд №11,Razezd №11,45.0800066,46.7131003,RU,541838,2449532789,,,,,,,open,exact,,,
RU.STN.SNT_Mayak-2,СНТ Маяк-2,SNT Mayak-2,48.4431552,44.4096978,RU,612223,2449602576,,,,,,,open,exact,,,
RU.STN.Kanalnaya,Канальная,Kanalnaya,48.4239705,44.3858957,RU,,2449609464,,,,,,,open,exact,,,
RU.STN.Solyanoy,Соляной,Solyanoy,48.4436529,44.4358892,RU,612215,2449622057,,,,,,,open,exact,,,
RU.STN.40_km_10_pk,40 км 10 пк,40 km 10 pk,48.4370885,44.4648916,RU,,2449622093,,,,,,,open,exact,,,
RU.STN.Chapurniki,Чапурники,Chapurniki,48.4523357,44.5014841,RU,,2449649000,,,,,,,open,exact,,,
RU.STN.poselok_Kirova,поселок Кирова,poselok Kirova,48.4750029,44.518156,RU,611744,2449655332,,,,,,,open,exact,,,
RU.STN.Verkhnyaya_Sudoverf,Верхняя Судоверфь,Verkhnyaya Sudoverf,48.5083853,44.5299401,RU,611814,2449657767,,,,,,,open,exact,,,
RU.STN.Grushevaya,Грушевая,Grushevaya,44.7640751,37.8627075,RU,,2449882721,,,,,,,open,exact,,,
RU.STN.Post_383_km,Пост 383 км,Post 383 km,51.2019799,42.2111951,RU,,2450323386,,,,,,,open,exact,,,
RU.STN.Povorino,Поворино,Povorino,51.1995954,42.2460219,RU,,2450549271,,,,,,,open,exact,,,
RU.STN.Balashov-Passazhirskiy,Балашов-Пассажирский,Balashov-Passazhirskiy,51.5454264,43.1282048,RU,605404,2450700508,,,,,,,open,exact,,,
RU.STN.Ternovoe,Терновое,Ternovoe,51.0535424,43.7277766,RU,606712,2452089155,,,,,,,open,exact,,,
RU.STN.Lapshinskaya,Лапшинская,Lapshinskaya,50.3647073,44.9955797,RU,622405,2452650173,,,,,,,open,exact,,,
RU.STN.Tigoshchi,Тигощи,Tigoshchi,56.8934005,30.0781084,RU,,2454080941,,,,,,,open,exact,,,
RU.STN.Podgornoe,Подгорное,Podgornoe,51.9846379,43.5105558,RU,,2455744595,,,,,,,open,exact,,,
RU.STN.Krasnoe_Znamya,Красное Знамя,Krasnoe Znamya,52.0220547,43.5239292,RU,605828,2455744672,,,,,,,open,exact,,,
RU.STN.Krasnyy_Poluostrov,Красный Полуостров,Krasnyy Poluostrov,51.9192473,43.4008716,RU,605616,2455759478,,,,,,,open,exact,,,
RU.STN.Pansionat,Пансионат,Pansionat,51.9182763,43.4375772,RU,605620,2455759480,,,,,,,open,exact,,,
RU.STN.Nechaevskaya,Нечаевская,Nechaevskaya,55.5019518,40.5982705,RU,,2455974296,,,,,,,open,exact,,,
RU.STN.Solovey,Соловей,Solovey,50.0018708,37.9885211,RU,,2455989936,,,,,,,open,exact,,,
RU.STN.Gryazi-Orlovskie,Грязи-Орловские,Gryazi-Orlovskie,52.4742479,39.8930008,RU,,2456143538,,,Q4151082,ru:Грязи-Орловские,,,open,exact,,,
RU.STN.Grafskaya,Графская,Grafskaya,51.8810496,39.5909674,RU,,2456433384,,,,,,,open,exact,,,
RU.STN.Kotlas-Yuzhnyy,Котлас-Южный,Kotlas-Yuzhnyy,61.2569543,46.6294444,RU,280100,2456939531,,,Q4236040,ru:Котлас-Южный,,,open,exact,,,
RU.STN.Naushki-1,Наушки,Naushki,50.3884383,106.0992954,RU,,2456955959,,,,,,,open,exact,,,
RU.STN.Astrakhan-1,Astrakhan-1,Astrakhan-1,46.3609558,48.05943,RU,,2458424575,,,,,,,open,exact,,,
RU.STN.Suvorovskoe_uchilishche,Суворовское училище,Suvorovskoe uchilishche,46.3275354,48.0095433,RU,,2458506322,,,,,,,open,exact,,,
RU.STN.Kutum,Kutum,Kutum,46.3259141,48.0514103,RU,,2458527808,,,,,,,open,exact,,,
RU.STN.Yugo-Vostok-3,Юго-Восток-3,Yugo-Vostok-3,46.3344941,48.0729005,RU,,2458538474,,,,,,,open,exact,,,
RU.STN.Shipitsyno-1,Шипицыно,Shipitsyno,54.5309455,76.8526054,RU,,2460617425,,,,,,,open,exact,,,
RU.STN.Loo,Лоо,Loo,43.6992523,39.587294,RU,,2462074951,,,,,,,open,exact,,,
RU.STN.Kostobobrv,Костобобрів,Kostobobrіv,52.1874833,32.8440458,RU,339728,2462406966,,,,,,,open,exact,,,
RU.STN.Uzruy,Узруй,Uzruy,52.117821,32.9903895,RU,339817,2462406972,,,,,,,open,exact,,,
RU.STN.507km,507км,507km,52.1459888,34.0156199,RU,328812,2462407181,,,Q50808949,uk:507 км (зупинний пункт),,,open,exact,,,
RU.STN.Kuzminske,Кузьминське,Kuzminske,52.0944542,33.030598,RU,339821,2462407189,,,,,,,open,exact,,,
RU.STN.Zalizniy_Mist,Zalizniy Mist,Zalizniy Mist,52.1946265,32.71822,RU,339713,2462407194,,,,uk:Залізний Міст (зупинний пункт),,,open,exact,,,
RU.STN.Tabulga,Tabulga,Tabulga,54.9010194,76.3453288,RU,,2463037198,,,,,,,open,exact,,,
RU.STN.Veshki,Вешки,Veshki,57.7465235,28.9564479,RU,070087,2463547424,,,,,,,open,exact,,,
RU.STN.177_km-1,177 км,177 km,66.7118343,66.1747585,RU,288668,2464167384,,,,,,,open,exact,,,
RU.STN.Razezd_10,Разъезд №10,Razezd №10,68.1938033,68.9868867,RU,no,2464167639,,,,,,,open,exact,,,
RU.STN.Kykshor,Кыкшор,Kykshor,67.1359308,63.3918745,RU,289124,2464208418,,,,,,,open,exact,,,
RU.STN.Glyaden,Глядень,Glyaden,55.773189,90.1359919,RU,,2464353844,,,,,,,open,exact,,,
RU.STN.362_km,362 км,362 km,54.1321815,35.2629013,RU,,2465023395,,,,,,,open,exact,,,
RU.STN.Okunevka-1,Окуневка,Okunevka,51.0330162,37.8732916,RU,,2465238308,,,,,,,open,exact,,,
RU.STN.Novokuybyshevskaya,Новокуйбышевская,Novokuybyshevskaya,53.1152884,49.8976075,RU,,2465510410,,,,,,,open,exact,,,
RU.STN.Turgenevka-1,Тургеневка,Turgenevka,53.2518642,50.8370175,RU,,2465768964,,,,,,,open,exact,,,
RU.STN.Georgievka-1,Георгиевка,Georgievka,53.2639068,51.0016957,RU,,2465790658,,,,,,,open,exact,,,
RU.STN.Akbash,Акбаш,Akbash,54.4148804,52.5947021,RU,,2466681990,,,,,,,open,exact,,,
RU.STN.Kondoma,Kondoma,Kondoma,52.7909986,87.8588304,RU,866109,2467343100,,,,,,,open,exact,,,
RU.STN.Semisotka,Семисотка,Semisotka,45.2429852,35.5713151,RU,,2467985039,,,Q18400357,,,,open,exact,,,
RU.STN.unknown-1,적지,적지,42.4209186,130.5486207,RU,,2468071631,,,Q15279967,,,,open,exact,,,
RU.STN.Vasileostrovskaya-1,Vasileostrovskaya,Vasileostrovskaya,59.9431765,30.2753586,RU,,2468455392,,,Q640755,ru:Василеостровская,,,open,exact,,,
RU.STN.Bagerovskiy_rov,Багеровский ров,Bagerovskiy rov,45.3649446,36.3776761,RU,,2468669300,,,,,,,open,exact,,,
RU.STN.Kerch-Yuzhnaya,Керчь-Южная,Kerch-Yuzhnaya,45.3319907,36.4180516,RU,,2468692167,,,,,,,open,exact,,,
RU.STN.Arshintsevo,Аршинцево,Arshintsevo,45.3028169,36.4233906,RU,,2468757282,,,Q76312731,,,,open,exact,,,
RU.STN.Kavkaz_-_Krym_railroad,Kavkaz - Krym (railroad),Kavkaz - Krym (railroad),45.3461976,36.6867532,RU,527900,2468842711,,,,,,,open,exact,,,
RU.STN.Kerch-Port,Керчь-Порт,Kerch-Port,45.3633846,36.4797974,RU,,2469903575,,,,,,,open,exact,,,
RU.STN.Marianovka,Мариановка,Marianovka,54.9577127,72.6397105,RU,,2470004440,,,,,,,open,exact,,,
RU.STN.Ilovlya_II,Иловля II,Ilovlya II,49.3113281,44.0278093,RU,614305,2470180647,,,,,,,open,exact,,,
RU.STN.Algain,Алгаин,Algain,53.0145051,87.5425376,RU,865943,2470645888,,,,,,,open,exact,,,
RU.STN.Admiralteyskaya-1,Адмиралтейская,Admiralteyskaya,59.9360788,30.3137992,RU,,2470718781,,,,,,,open,exact,,,
RU.STN.Volkovskaya-1,Волковская,Volkovskaya,59.8966155,30.360642,RU,,2470718784,,,,,,,open,exact,,,
RU.STN.Krestovskiy_ostrov-1,Крестовский остров,Krestovskiy ostrov,59.9705221,30.2620689,RU,,2470718785,,,,,,,open,exact,,,
RU.STN.Staraya_Derevnya-1,Старая Деревня,Staraya Derevnya,59.9876705,30.2555068,RU,,2470718789,,,,,,,open,exact,,,
RU.STN.172_km,172 км,172 km,58.4260741,30.2724056,RU,,2472399774,,,,,,,open,exact,,,
RU.STN.Rusynya,Русыня,Rusynya,58.6506817,30.2177403,RU,058317,2473147269,,,,,,,open,exact,,,
RU.STN.Tatarskaya_TsRB,Татарская ЦРБ,Tatarskaya TsRB,55.2190043,75.9967744,RU,833092,2475286056,,,,,,,open,exact,,,
RU.STN.Taryshta-1,Тарышта,Taryshta,55.2396601,76.176836,RU,,2475290357,,,,,,,open,exact,,,
RU.STN.Ozero_Karachinskoe,Озеро Карачинское,Ozero Karachinskoe,55.3339936,76.9432342,RU,,2475362300,,,,,,,open,exact,,,
RU.STN.Koshkul-1,Кошкуль,Koshkul,55.3632752,77.1583216,RU,,2475375926,,,,,,,open,exact,,,
RU.STN.Tebisskaya-1,Тебисская,Tebisskaya,55.3571079,77.4749658,RU,,2475413730,,,,,,,open,exact,,,
RU.STN.Kirzinskoye,Kirzinskoye,Kirzinskoye,55.3414961,77.9567658,RU,,2477489124,,,,,,,open,exact,,,
RU.STN.Yanglichi,Янгличи,Yanglichi,55.4235938,47.3240786,RU,248035,2477769165,,,,,,,open,exact,,,
RU.STN.Kozhurla,Кожурла,Kozhurla,55.3392049,79.0295737,RU,,2477995511,,,,,,,open,exact,,,
RU.STN.3116_km,3116 km,3116 km,55.3082136,79.6255365,RU,,2478039690,,,,,,,open,exact,,,
RU.STN.Chelutay,Челутай,Chelutay,51.7607773,108.3897116,RU,937906,2478070597,,,,,,,open,exact,,,
RU.STN.Ob-1,Ob',Ob',54.9922275,82.7262555,RU,,2479203468,,,,,,,open,exact,,,
RU.STN.Aeroflot-1,Аэрофлот,Aeroflot,54.9938676,82.682411,RU,,2479221737,,,,,,,open,exact,,,
RU.STN.Belyy_Yar,Белый Яр,Belyy Yar,58.4094273,85.0422151,RU,,2481491812,,,,,,,open,exact,,,
RU.STN.Volovo-1,Волово,Volovo,52.0215309,37.8817282,RU,,2482958870,,,,,,,open,exact,,,
RU.STN.Tigey,Тигей,Tigey,53.5948041,91.1301171,RU,,2485326408,,,,,,,open,exact,,,
RU.STN.Tisin,Тисин,Tisin,54.2851545,90.0333565,RU,885627,2486410822,,,,,,,open,exact,,,
RU.STN.Uchum,Учум,Uchum,55.1542287,89.8469822,RU,885222,2487984269,,,,,,,open,exact,,,
RU.STN.Abalakovo,Абалаково,Abalakovo,58.0838739,92.6378862,RU,,2488140735,,,,,,,open,exact,,,
RU.STN.Nazimovo,Назимово,Nazimovo,56.3976506,31.0472099,RU,067665,2488318717,,,,,,,open,exact,,,
RU.STN.Soldatskaya,Солдатская,Soldatskaya,43.8427686,43.8389368,RU,,2488600647,,,,,,,open,exact,,,
RU.STN.Izmalkovo,Измалково,Izmalkovo,52.6844213,37.9640459,RU,218101,2489106005,,,,,,,open,exact,,,
RU.STN.Pyt-Yakh,Пыть-Ях,Pyt-Yakh,60.7548576,72.8449372,RU,,2489177700,,,,,,,open,exact,,,
RU.STN.Krasnyy_Uzel,Красный Узел,Krasnyy Uzel,54.4130516,45.3478432,RU,,2491981360,,,,,,,open,exact,,,
RU.STN.Pologoe_Zaymishche,Пологое Займище,Pologoe Zaymishche,48.4871312,46.0073222,RU,,2492450877,,,,,,,open,exact,,,
RU.STN.Nizhniy_Baskunchak,Нижний Баскунчак,Nizhniy Baskunchak,48.2117106,46.8363296,RU,,2492699084,,,,,,,open,exact,,,
RU.STN.Mechetka,Мечётка,Mechetka,48.8344596,44.6369869,RU,,2492761942,,,,,,,open,exact,,,
RU.STN.Spartanovka,Спартановка,Spartanovka,48.8187771,44.6069231,RU,,2492812434,,,,,,,open,exact,,,
RU.STN.Verkhnezarechenskaya,Верхнезареченская,Verkhnezarechenskaya,48.8113362,44.5800393,RU,,2492856458,,,,,,,open,exact,,,
RU.STN.Vishnevaya-1,Вишнёвая,Vishnevaya,48.8014678,44.5436929,RU,,2492856464,,,,,,,open,exact,,,
RU.STN.Vossoedinenie,Воссоединение,Vossoedinenie,48.7700809,44.5268128,RU,,2492856474,,,,,,,open,exact,,,
RU.STN.Subutak-1,Субутак,Subutak,53.2374057,59.5716778,RU,,2493654166,,,,,,,open,exact,,,
RU.STN.Struya,Струя,Struya,55.5249244,40.1088101,RU,242720,2496131234,,,,,,,open,exact,,,
RU.STN.SNT_Nauka,СНТ Наука,SNT Nauka,55.3964472,65.4440687,RU,828569,2496231752,,,,,,,open,exact,,,
RU.STN.Nelym,Нелым,Nelym,59.6926922,70.1614066,RU,796620,2497120554,,,,,,,open,exact,,,
RU.STN.2404_km,2404 км,2404 km,55.3640128,65.9068863,RU,,2497194733,,,,,,,open,exact,,,
RU.STN.Pushkarne,Пушкарне,Pushkarne,50.7261603,35.4463774,RU,433614,2497876685,,,Q50407088,uk:Пушкарне (станція),,,open,exact,,,
RU.STN.Pyatipllya,П'ятипілля,P'yatipіllya,50.7166016,35.3936366,RU,433629,2497876689,,,Q50808922,uk:П'ятипілля (зупинний пункт),,,open,exact,,,
RU.STN.Dontsy,Донцы,Dontsy,54.259917,38.946659,RU,228417,2500340402,,,,,,,open,exact,,,
RU.STN.Rassoloda,Rassoloda,Rassoloda,61.5746664,129.6401293,RU,914406,2502368203,,,,,,,open,exact,,,
RU.STN.Kryukovo-Gruzovoe,Крюково-Грузовое,Kryukovo-Gruzovoe,56.0056281,37.193292,RU,,2504903003,,,,,,,open,exact,,,
RU.STN.Pristan_-_Bogorodskoe,Пристань - Богородское,Pristan - Bogorodskoe,52.36388,140.4369152,RU,,2505451846,,,,,,,open,exact,,,
RU.STN.Shartymka,Шартымка,Shartymka,54.4931558,59.5950168,RU,,2507487999,,,,,,,open,exact,,,
RU.STN.Yakushka,Якушка,Yakushka,54.1954849,50.0882807,RU,646601,2507712547,,,,,,,open,exact,,,
RU.STN.Krasnodar-Sortirovochnyy,Краснодар-Сортировочный,Krasnodar-Sortirovochnyy,45.0367407,39.0417272,RU,,2508873175,,,Q22709418,,,,open,exact,,,
RU.STN.Yug,Юг,Yug,46.9530904,142.7933403,RU,,2516433173,,,,,,,open,exact,,,
RU.STN.Adler,Адлер,Adler,43.4480455,39.903892,RU,,2520281873,,,,,,,open,exact,,,
RU.STN.Solombalka,Соломбалка,Solombalka,64.6150967,40.5604409,RU,291707,2523289162,,,,,,,open,exact,,,
RU.STN.Preduzlovoy,Предузловой,Preduzlovoy,64.5399342,40.5964669,RU,290511,2523290964,,,,,,,open,exact,,,
RU.STN.Morskoy_prospekt,Морской проспект,Morskoy prospekt,64.5426393,39.7760488,RU,,2523294283,,,,,,,open,exact,,,
RU.STN.Krasny_Sokol,Krasny Sokol,Krasny Sokol,60.9830612,29.3206088,RU,022207,2523342334,,,Q73262912,ru:Красный Сокол (станция),,,open,exact,,,
RU.STN.Ryabinovyy_poluostrov,Рябиновый полуостров,Ryabinovyy poluostrov,60.9604055,29.0760633,RU,021632,2523342335,,,,,,,open,exact,,,
RU.STN.59_km-1,59 km,59 km,61.0047166,29.3977656,RU,021721,2523342336,,,Q73406211,"ru:59-й километр (платформа, Выборг — Хийтола)",,,open,exact,,,
RU.STN.Boguchan,Богучан,Boguchan,49.2843241,130.2604726,RU,,2524596005,,,,,,,open,exact,,,
RU.STN.Imachi,Имачи,Imachi,54.0424919,123.7984704,RU,,2524596026,,,,,,,open,exact,,,
RU.STN.Nyukzha,Нюкжа,Nyukzha,53.5300619,125.5858536,RU,,2524596032,,,,,,,open,exact,,,
RU.STN.Sulus,Сулус,Sulus,53.2575953,126.204815,RU,952611,2524596036,,,,,,,open,exact,,,
RU.STN.Tatakan,Татакан,Tatakan,49.34852,130.1609289,RU,,2524596041,,,,,,,open,exact,,,
RU.STN.Tu,Ту,Tu,52.467981,126.9653282,RU,953010,2524596044,,,,,,,open,exact,,,
RU.STN.Iyus,Июс,Iyus,54.7020475,89.7713999,RU,885400,2524668915,,,,,,,open,exact,,,
RU.STN.Kologrivovka,Кологривовка,Kologrivovka,51.7566739,45.3073029,RU,,2524668918,,,,,,,open,exact,,,
RU.STN.Yakshur-Bodya,Якшур-Бодья,Yakshur-Bodya,57.1819363,53.1574591,RU,,2525022082,,,,,,,open,exact,,,
RU.STN.Zhulebino,Zhulebino,Zhulebino,55.685438,37.8562939,RU,,2525101862,,,Q4181601,,,,open,exact,,,
RU.STN.Lermontovsky_prospekt,Lermontovsky prospekt,Lermontovsky prospekt,55.7016254,37.8519732,RU,,2525101863,,,Q4259275,,,,open,exact,,,
RU.STN.Murmino,Мурмино,Murmino,54.6092872,40.0261036,RU,,2526230688,,,,,,,open,exact,,,
RU.STN.Dauriya,Даурия,Dauriya,49.9281052,116.8440088,RU,,2528848083,,,,,,,open,exact,,,
RU.STN.Zalomaevo,Заломаево,Zalomaevo,58.6090483,41.3443533,RU,303726,2533598648,,,,,,,open,exact,,,
RU.STN.Shushkodom,Шушкодом,Shushkodom,58.6518715,41.286955,RU,,2533598649,,,,,,,open,exact,,,
RU.STN.Rossolovo,Россолово,Rossolovo,58.4259232,42.0206054,RU,,2533625482,,,,,,,open,exact,,,
RU.STN.Veksa,Векса,Veksa,58.4234962,41.8864215,RU,,2533625535,,,,,,,open,exact,,,
RU.STN.Kikhtolka,Кихтолка,Kikhtolka,59.5402678,28.732572,RU,074428,2535027165,,,,,,,open,exact,,,
RU.STN.Vodos,Водос,Vodos,59.2454328,31.8062666,RU,042056,2537817720,,,Q4114160,"ru:Водос (платформа, Ленинградская область)",,,open,exact,,,
RU.STN.Klevan,Клевань,Klevan,51.7374381,34.1450808,RU,329711,2538755812,,,,,,,open,exact,,,
RU.STN.Matrosovo,Matrosovo,Matrosovo,49.4620369,142.8620661,RU,996514,2549170177,,,Q4284993,ru:Матросово (станция),,,open,exact,,,
RU.STN.Vazerki,Вазерки,Vazerki,53.4311923,45.0827753,RU,,2555061365,,,,,,,open,exact,,,
RU.STN.Grabovo,Грабово,Grabovo,53.3788629,45.0703927,RU,630603,2555061367,,,,,,,open,exact,,,
RU.STN.Prokazna,Проказна,Prokazna,53.5244294,45.1572488,RU,630641,2555061369,,,,,,,open,exact,,,
RU.STN.Podem,Подъём,Podem,57.125337,65.1868581,RU,792121,2555556060,,,,,,,open,exact,,,
RU.STN.Utyashevo,Утяшево,Utyashevo,57.1409879,65.3553203,RU,792102,2555556061,,,,,,,open,exact,,,
RU.STN.2112_km,2112 км,2112 km,57.1188968,65.0983896,RU,792136,2555556067,,,,,,,open,exact,,,
RU.STN.Obkhod_goroda_Tyumeni,Обход города Тюмени,Obkhod goroda Tyumeni,57.1493764,65.4427663,RU,790022,2555556068,,,,,,,open,exact,,,
RU.STN.Verkhnie_Lipyagi,Верхние Липяги,Verkhnie Lipyagi,53.6513107,45.0447753,RU,630815,2556573680,,,,,,,open,exact,,,
RU.STN.Lineynyy,Линейный,Lineynyy,55.4689469,84.7578442,RU,870636,2557915699,,,,,,,open,exact,,,
RU.STN.Penza_IV,Пенза IV,Penza IV,53.2183929,45.0155686,RU,630302,2557944182,,,,,,,open,exact,,,
RU.STN.Kheta,Хета,Kheta,65.0266691,35.7004118,RU,,2560557395,,,,,,,open,exact,,,
RU.STN.Mansiyskiy,Мансийский,Mansiyskiy,61.2495373,63.0967351,RU,778020,2562529227,,,,,,,open,exact,,,
RU.STN.Konda,Конда,Konda,61.4722406,64.0554481,RU,778904,2567539926,,,,,,,open,exact,,,
RU.STN.Igra,Игра,Igra,57.5582092,53.0499898,RU,277409,2569650131,,,,,,,open,exact,,,
RU.STN.Podmoshva,Подмошва,Podmoshva,58.4921505,36.2186737,RU,,2571193217,,,,,,,open,exact,,,
RU.STN.Nyurikh,Нюрих,Nyurikh,61.3980688,63.8472226,RU,778514,2571711822,,,,,,,open,exact,,,
RU.STN.Gaponovo,Гапоново,Gaponovo,51.3421554,34.864845,RU,,2571855355,,,,,,,open,exact,,,
RU.STN.351_km,351 км,351 km,51.3760339,34.8952432,RU,207340,2571855358,,,,,,,open,exact,,,
RU.STN.Aremzyanka,Аремзянка,Aremzyanka,58.4316355,68.6231655,RU,796122,2573991333,,,,,,,open,exact,,,
RU.STN.Lamenskaya,Ламенская,Lamenskaya,56.4314451,67.9856376,RU,791330,2574546061,,,,,,,open,exact,,,
RU.STN.Olkhovskiy,Ольховский,Olkhovskiy,56.4792155,67.0899828,RU,791025,2574546062,,,,,,,open,exact,,,
RU.STN.2291_km,2291 км,2291 km,56.4674474,67.4288425,RU,791114,2574546071,,,,,,,open,exact,,,
RU.STN.2319_km,2319 км,2319 km,56.4482162,67.9068898,RU,791222,2574546072,,,,,,,open,exact,,,
RU.STN.Gladilovo,Гладилово,Gladilovo,56.370331,68.5430747,RU,791421,2575953228,,,,,,,open,exact,,,
RU.STN.Novoandreevskiy,Новоандреевский,Novoandreevskiy,55.8574092,70.4479505,RU,791909,2575953230,,,,,,,open,exact,,,
RU.STN.Openovka,Опеновка,Openovka,56.2355568,69.1138276,RU,791523,2575953231,,,,,,,open,exact,,,
RU.STN.Skakunovo,Скакуново,Skakunovo,56.3384478,68.6967069,RU,791434,2575953232,,,,,,,open,exact,,,
RU.STN.2334_km,2334 км,2334 km,56.4141668,68.1149144,RU,791311,2575953256,,,,,,,open,exact,,,
RU.STN.2339_km,2339 км,2339 km,56.4060073,68.193922,RU,791326,2575953257,,,,,,,open,exact,,,
RU.STN.2354_km,2354 км,2354 km,56.385277,68.4308014,RU,791415,2575953258,,,,,,,open,exact,,,
RU.STN.2394_km,2394 км,2394 km,56.255011,69.0391471,RU,791519,2575953259,,,,,,,open,exact,,,
RU.STN.2420_km,2420 км,2420 km,56.1516959,69.4092128,RU,791542,2575953260,,,,,,,open,exact,,,
RU.STN.Oktyabrevka,Октябревка,Oktyabrevka,55.9826462,69.9534905,RU,791720,2575953264,,,,,,,open,exact,,,
RU.STN.Boshnyakovo,Бошняково,Boshnyakovo,56.1123846,95.3331137,RU,893322,2578558327,,,,,,,open,exact,,,
RU.STN.Komarovskaya,Комаровская,Komarovskaya,56.148738,95.4207945,RU,893356,2578558328,,,,,,,open,exact,,,
RU.STN.Nikitinka,Никитинка,Nikitinka,55.6173279,33.2717729,RU,173203,2582029009,,,,,,,open,exact,,,
RU.STN.Vladimirskiy_Tupik,Владимирский Тупик,Vladimirskiy Tupik,55.6955014,33.3187095,RU,173303,2582036478,,,Q4113274,ru:Владимирский Тупик (станция),,,open,exact,,,
RU.STN.Tashla,Ташла,Tashla,53.8965558,48.3943266,RU,643904,2582856529,,,,,,,open,exact,,,
RU.STN.Tyn-1,Тын,Tyn,55.6916015,84.5252069,RU,,2583388017,,,,,,,open,exact,,,
RU.STN.Babushkinskaya-1,Бабушкинская,Babushkinskaya,55.8696201,37.6642023,RU,,2584131690,,,,,,,open,exact,,,
RU.STN.Shiyes,Shiyes,Shiyes,61.896212,49.0722684,RU,281714,2585534265,,,,ru:Шиес (станция),,,open,exact,,,
RU.STN.Peskovatka,Песковатка,Peskovatka,52.5742457,40.1291674,RU,,2588328800,,,,,,,open,exact,,,
RU.STN.389_km,389 км,389 km,53.0562581,40.3939055,RU,,2588352914,,,,,,,open,exact,,,
RU.STN.Belyaevo,Беляево,Belyaevo,51.9658306,39.6783246,RU,,2591250784,,,Q110271360,,,,open,exact,,,
RU.STN.Lesoparkovaya,Lesoparkovaya,Lesoparkovaya,55.5820975,37.5768918,RU,,2591395115,,,Q15242269,,,,open,exact,,,
RU.STN.Bitsevskiy_park,Bitsevskiy park,Bitsevskiy park,55.6002393,37.5563789,RU,,2591402980,,,Q15199514,,,,open,exact,,,
RU.STN.Varilka,Варилка,Varilka,45.2124423,39.5583661,RU,,2592382626,,,,,,,open,exact,,,
RU.STN.Azobichi,Азобичи,Azobichi,53.9310916,33.1010878,RU,177450,2594778059,,,,,,,open,exact,,,
RU.STN.939_km,939 км,939 km,54.3345035,49.041075,RU,646014,2598546405,,,,,,,open,exact,,,
RU.STN.Nevel-2,Невель-2,Nevel-2,56.016751,29.9368745,RU,,2601536281,,,,,,,open,exact,,,
RU.STN.Mostovik,Мостовик,Mostovik,56.0309309,107.6991497,RU,902841,2607198016,,,,,,,open,exact,,,
RU.STN.Takhtamygda,Тахтамыгда,Takhtamygda,54.1105857,123.6105873,RU,,2608472507,,,,,,,open,exact,,,
RU.STN.61_km-1,61 km,61 km,56.5627355,61.3983147,RU,,2610977994,,,,,,,open,exact,,,
RU.STN.Sipavskie_prudy,Сипавские пруды,Sipavskie prudy,56.2411804,61.8964469,RU,,2611167669,,,,,,,open,exact,,,
RU.STN.Didinskiy_Tonnel,Дидинский Тоннель,Didinskiy Tonnel,56.8169611,59.6926391,RU,781447,2611859338,,,,,,,open,exact,,,
RU.STN.Emelino,Емелино,Emelino,56.798584,59.8038323,RU,,2612184245,,,,,,,open,exact,,,
RU.STN.Mezhozyornaya,Mezhozyornaya,Mezhozyornaya,55.2020987,61.5563319,RU,,2612682639,,,,,,,open,exact,,,
RU.STN.Loparevo,Лопарево,Loparevo,58.3382608,42.6674126,RU,,2615067055,,,,,,,open,exact,,,
RU.STN.Strela-560,Strela-560,Strela-560,43.6711992,40.2957419,RU,,2615378455,,,,,,,open,exact,,,
RU.STN.Karasyovo,Karasyovo,Karasyovo,55.0126944,38.6149863,RU,233909,2615881446,,,Q4214288,,,,open,exact,,,
RU.STN.Samolyubovka,Самолюбовка,Samolyubovka,53.8507268,32.6960133,RU,177709,2615974291,,,,,,,open,exact,,,
RU.STN.Novaya_Sotnya,Новая Сотня,Novaya Sotnya,50.8121509,39.057632,RU,581638,2617762589,,,,,,,open,exact,,,
RU.STN.Ust-Bagaryak,Ust'-Bagaryak,Ust'-Bagaryak,56.151997,61.9117269,RU,795442,2618914528,,,,,,,open,exact,,,
RU.STN.Sinarskiy,Синарский,Sinarskiy,56.1944426,61.887319,RU,,2618929483,,,,,,,open,exact,,,
RU.STN.Barabanovo,Барабаново,Barabanovo,56.2957096,61.9012147,RU,795416,2619642457,,,,,,,open,exact,,,
RU.STN.Pavelets-Syzranskiy,Павелец-Сызранский,Pavelets-Syzranskiy,53.84138,39.2181691,RU,,2620107134,,,,,,,open,exact,,,
