station_id,name,language,valid_from,valid_to,name_type,source_id,notes
UA.STN.900_km,900 კმ,und,,,alt,SRC.osm,
UA.STN.Peremozhniy,Переможний,ru,,,official,SRC.osm,
UA.STN.Peremozhniy,Переможный,und,,,alt,SRC.osm,
UA.STN.920_km,920 km,ru,,,official,SRC.osm,
UA.STN.920_km,920 км,und,,,alt,SRC.osm,
UA.STN.920_km,920 կմ,und,,,alt,SRC.osm,
UA.STN.920_km,920 კმ,und,,,alt,SRC.osm,
UA.STN.927_km,927 km,ru,,,official,SRC.osm,
UA.STN.927_km,927 км,und,,,alt,SRC.osm,
UA.STN.927_km,927 կմ,und,,,alt,SRC.osm,
UA.STN.927_km,927 კმ,und,,,alt,SRC.osm,
UA.STN.Marsivskiy,Марсiвський,ru,,,official,SRC.osm,
UA.STN.Marsivskiy,Марсовский,und,,,alt,SRC.osm,
UA.STN.Marsivskiy,Марсівський,und,,,alt,SRC.osm,
UA.STN.Demenkove,Деменкове,ru,,,official,SRC.osm,
UA.STN.Demenkove,Деменково,und,,,alt,SRC.osm,
UA.STN.938_km,938 km,ru,,,official,SRC.osm,
UA.STN.938_km,938 км,und,,,alt,SRC.osm,
UA.STN.938_km,938 կմ,und,,,alt,SRC.osm,
UA.STN.938_km,938 კმ,und,,,alt,SRC.osm,
UA.STN.938_km,Краснозеровка. (938 км),und,,,alt,SRC.osm,
UA.STN.Rozsadnik,Розсадник,ru,,,official,SRC.osm,
UA.STN.Rozsadnik,Питомник,und,,,alt,SRC.osm,
UA.STN.Energetichniy,Енергетичний,ru,,,official,SRC.osm,
UA.STN.Energetichniy,Энергетический,und,,,alt,SRC.osm,
UA.STN.Molodist,Молодiсть,ru,,,official,SRC.osm,
UA.STN.Molodist,Молодость,und,,,alt,SRC.osm,
UA.STN.Molodist,Молодість,und,,,alt,SRC.osm,
UA.STN.Shepetivka,Shepetivka,ru,,,official,SRC.osm,
UA.STN.Shepetivka,Szepetówka,und,,,alt,SRC.osm,
UA.STN.Shepetivka,Шепетовка,und,,,alt,SRC.osm,
UA.STN.Shepetivka,Шепетівка,und,,,alt,SRC.osm,
UA.STN.Lug,Луг,ru,,,official,SRC.osm,
UA.STN.Daryivka,Daryivka,ru,,,official,SRC.osm,
UA.STN.Daryivka,Darjiwka,und,,,alt,SRC.osm,
UA.STN.Daryivka,Дар'ївка,und,,,alt,SRC.osm,
UA.STN.Daryivka,Дарьевка,und,,,alt,SRC.osm,
UA.STN.Forest_Park,Forest Park,ru,,,official,SRC.osm,
UA.STN.Forest_Park,Лісопарк,und,,,alt,SRC.osm,
UA.STN.Avtostantsya_Skole,Автостанція Сколе,ru,,,official,SRC.osm,
UA.STN.Avtostantsya_Skole,Автостанция Сколе,und,,,alt,SRC.osm,
UA.STN.Shpola,Shpola,ru,,,official,SRC.osm,
UA.STN.Shpola,Шпола,und,,,alt,SRC.osm,
UA.STN.Korolevo,Korolevo,ru,,,official,SRC.osm,
UA.STN.Korolevo,Королево,und,,,alt,SRC.osm,
UA.STN.Avtostantsya_Dolina,"Автостанція ""Долина""",ru,,,official,SRC.osm,
UA.STN.Vasylkiv,Vasylkiv,ru,,,official,SRC.osm,
UA.STN.Vasylkiv,Vasîlkiv,und,,,alt,SRC.osm,
UA.STN.Vasylkiv,Vasılkiv,und,,,alt,SRC.osm,
UA.STN.Vasylkiv,Wassylkiw,und,,,alt,SRC.osm,
UA.STN.Vasylkiv,Васильков,und,,,alt,SRC.osm,
UA.STN.Vasylkiv,Васильків,und,,,alt,SRC.osm,
UA.STN.Vasylkiv,Васылькіў,und,,,alt,SRC.osm,
UA.STN.Memorial,Memorial,ru,,,official,SRC.osm,
UA.STN.Memorial,Мемориал,und,,,alt,SRC.osm,
UA.STN.Memorial,Меморіал,und,,,alt,SRC.osm,
UA.STN.Avtostantsya_Peregnske,"Автостанція ""Перегінське""",ru,,,official,SRC.osm,
UA.STN.Ponikovitsya,Пониковиця,ru,,,official,SRC.osm,
UA.STN.Ponikovitsya,Пониковица,und,,,alt,SRC.osm,
UA.STN.Privokzalnaya_bus_station,"""Privokzalnaya"" bus station",ru,,,official,SRC.osm,
UA.STN.Privokzalnaya_bus_station,"Автостанція ""Привокзальна""",und,,,alt,SRC.osm,
UA.STN.Napryamok_na_Chervonograd,Напрямок на Червоноград,ru,,,official,SRC.osm,
UA.STN.Post_25_km,Post 25 km,ru,,,official,SRC.osm,
UA.STN.Post_25_km,25 km,und,,,alt,SRC.osm,
UA.STN.Post_25_km,25 км,und,,,alt,SRC.osm,
UA.STN.Post_25_km,25 կմ,und,,,alt,SRC.osm,
UA.STN.Post_25_km,25 კმ,und,,,alt,SRC.osm,
UA.STN.Post_25_km,Пост 25 км,und,,,alt,SRC.osm,
UA.STN.Korsun,Корсунь,ru,,,official,SRC.osm,
UA.STN.Iskrene,Iskrene,ru,,,official,SRC.osm,
UA.STN.Iskrene,Іскрене,und,,,alt,SRC.osm,
UA.STN.Iskrene,Искренное,und,,,alt,SRC.osm,
UA.STN.Primska_avtostantsiya,Приміська автостанцiя,ru,,,official,SRC.osm,
UA.STN.Primska_avtostantsiya,Пригородная автостанция,und,,,alt,SRC.osm,
UA.STN.Avtovokzal_Pochav,Автовокзал Почаїв,ru,,,official,SRC.osm,
UA.STN.Avtobusna_stantsya_Pdkamn,"Автобусна станція ""Підкамінь""",ru,,,official,SRC.osm,
UA.STN.Avtostantsya_BOROVA,Автостанція БОРОВА,ru,,,official,SRC.osm,
UA.STN.Orlyk,Orlyk,ru,,,official,SRC.osm,
UA.STN.Orlyk,Orłyk,und,,,alt,SRC.osm,
UA.STN.Orlyk,Орлик,und,,,alt,SRC.osm,
UA.STN.Stavky,Stavky,ru,,,official,SRC.osm,
UA.STN.Stavky,Stawky,und,,,alt,SRC.osm,
UA.STN.Stavky,Ставки,und,,,alt,SRC.osm,
UA.STN.Stetsivka,Stetsivka,ru,,,official,SRC.osm,
UA.STN.Stetsivka,Steziwka,und,,,alt,SRC.osm,
UA.STN.Stetsivka,Стецовка,und,,,alt,SRC.osm,
UA.STN.Stetsivka,Стецівка,und,,,alt,SRC.osm,
UA.STN.226_km,226 km,ru,,,official,SRC.osm,
UA.STN.226_km,226 км,und,,,alt,SRC.osm,
UA.STN.226_km,226 կմ,und,,,alt,SRC.osm,
UA.STN.226_km,226 კმ,und,,,alt,SRC.osm,
UA.STN.ndustralna,Індустріальна,ru,,,official,SRC.osm,
UA.STN.ndustralna,Индустриальная,und,,,alt,SRC.osm,
UA.STN.Shepetvka,Шепетівка,ru,,,official,SRC.osm,
UA.STN.Cherednichki2_platforma,Череднички(2 платформа),ru,,,official,SRC.osm,
UA.STN.Korosten_primskiy_2_kolya,Коростень (приміський 2 колія),ru,,,official,SRC.osm,
UA.STN.Krasnostav,Красностав,ru,,,official,SRC.osm,
UA.STN.Bus_Podvolochisk,Bus Podvolochisk,ru,,,official,SRC.osm,
UA.STN.Bus_Podvolochisk,Автовокзал Підволочиськ,und,,,alt,SRC.osm,
UA.STN.Central_bus_station_Samar-1,Central bus station «Samar-1»,ru,,,official,SRC.osm,
UA.STN.Central_bus_station_Samar-1,Центральна автостанція «Самар-1»,und,,,alt,SRC.osm,
UA.STN.pl._Yosypivka,pl. Yosypivka,ru,,,official,SRC.osm,
UA.STN.pl._Yosypivka,Йосипівка,und,,,alt,SRC.osm,
UA.STN.pl._Yosypivka,з.п. Йосипівка,und,,,alt,SRC.osm,
UA.STN.pl._Yosypivka,о.п. Йосиповка,und,,,alt,SRC.osm,
UA.STN.Chaykn_Mst,Чайкін Міст,ru,,,official,SRC.osm,
UA.STN.Chaykn_Mst,Чайкин Мост,und,,,alt,SRC.osm,
UA.STN.Rokitna,Рокитна,ru,,,official,SRC.osm,
UA.STN.Rokitna,Рокитная,und,,,alt,SRC.osm,
UA.STN.Yazikove,Язикове,ru,,,official,SRC.osm,
UA.STN.Yazikove,Языково,und,,,alt,SRC.osm,
UA.STN.Gavrilvka,Гаврилівка,ru,,,official,SRC.osm,
UA.STN.Gavrilvka,Гавриловка,und,,,alt,SRC.osm,
UA.STN.Avtostantsya_Zakhdna_AS-6,Автостанція „Західна“ (АС-6),ru,,,official,SRC.osm,
UA.STN.Kvtneve,Квітневе,ru,,,official,SRC.osm,
UA.STN.Kakhovske_More,Каховське Море,ru,,,official,SRC.osm,
UA.STN.Kakhovske_More,Каховское море,und,,,alt,SRC.osm,
UA.STN.Novoselitsya,Новоселиця,ru,,,official,SRC.osm,
UA.STN.Novoselitsya,Nowosielica,und,,,alt,SRC.osm,
UA.STN.Novoselitsya,Новоселица,und,,,alt,SRC.osm,
UA.STN.Vasilkvka,Васильківка,ru,,,official,SRC.osm,
UA.STN.Vasilkvka,Васильковка,und,,,alt,SRC.osm,
UA.STN.Kyivska_Rusanivka,Kyivska Rusanivka,ru,,,official,SRC.osm,
UA.STN.Kyivska_Rusanivka,Rusanivka,und,,,alt,SRC.osm,
UA.STN.Kyivska_Rusanivka,Київська Русанівка,und,,,alt,SRC.osm,
UA.STN.Kyivska_Rusanivka,Русанівка,und,,,alt,SRC.osm,
UA.STN.Mushketove,Mushketove,ru,,,official,SRC.osm,
UA.STN.Mushketove,Мушкетове,und,,,alt,SRC.osm,
UA.STN.Mushketove,Мушкетово,und,,,alt,SRC.osm,
UA.STN.Nasvitevych,Nasvitevych,ru,,,official,SRC.osm,
UA.STN.Nasvitevych,Насветевич,und,,,alt,SRC.osm,
UA.STN.Nasvitevych,Насвітевич,und,,,alt,SRC.osm,
UA.STN.Lypkuvativka,Lypkuvativka,ru,,,official,SRC.osm,
UA.STN.Lypkuvativka,Липковатовка,und,,,alt,SRC.osm,
UA.STN.Lypkuvativka,Липкуватівка,und,,,alt,SRC.osm,
UA.STN.Marivka,Marivka,ru,,,official,SRC.osm,
UA.STN.Marivka,Мар'ївка,und,,,alt,SRC.osm,
UA.STN.Marivka,Мар\'ївка,und,,,alt,SRC.osm,
UA.STN.Marivka,Марьевка,und,,,alt,SRC.osm,
UA.STN.Orlova_Sloboda,Орлова Слобода,ru,,,official,SRC.osm,
UA.STN.Pivnich,Pivnich,ru,,,official,SRC.osm,
UA.STN.Pivnich,Північ,und,,,alt,SRC.osm,
UA.STN.Pivnich,Север,und,,,alt,SRC.osm,
UA.STN.Selektsiina,Selektsiina,ru,,,official,SRC.osm,
UA.STN.Selektsiina,Селекционная,und,,,alt,SRC.osm,
UA.STN.Selektsiina,Селекційна,und,,,alt,SRC.osm,
UA.STN.Triichate,Triichate,ru,,,official,SRC.osm,
UA.STN.Triichate,Trijtschate,und,,,alt,SRC.osm,
UA.STN.Triichate,Тройчатое,und,,,alt,SRC.osm,
UA.STN.Triichate,Трійчате,und,,,alt,SRC.osm,
UA.STN.1093_km,1093 km,ru,,,official,SRC.osm,
UA.STN.1093_km,1093 км,und,,,alt,SRC.osm,
UA.STN.1093_km,1093 կմ,und,,,alt,SRC.osm,
UA.STN.1093_km,1093 კმ,und,,,alt,SRC.osm,
UA.STN.Verbuvatvka,Вербуватівка,ru,,,official,SRC.osm,
UA.STN.Verbuvatvka,978 км,und,,,alt,SRC.osm,
UA.STN.Yeserska,Yeserska,ru,,,official,SRC.osm,
UA.STN.Yeserska,Єзерська,und,,,alt,SRC.osm,
UA.STN.Yeserska,Езерская,und,,,alt,SRC.osm,
UA.STN.Birky,Birky,ru,,,official,SRC.osm,
UA.STN.Birky,Борки,und,,,alt,SRC.osm,
UA.STN.Birky,Бірки,und,,,alt,SRC.osm,
UA.STN.Hlukhovtsi,Hlukhovtsi,ru,,,official,SRC.osm,
UA.STN.Hlukhovtsi,Hluchowzi,und,,,alt,SRC.osm,
UA.STN.Hlukhovtsi,Hłuchowce,und,,,alt,SRC.osm,
UA.STN.Hlukhovtsi,Глуховцы,und,,,alt,SRC.osm,
UA.STN.Hlukhovtsi,Глуховці,und,,,alt,SRC.osm,
UA.STN.Zavyalvka,Завʼялівка,ru,,,official,SRC.osm,
UA.STN.Sobol,Соболь,ru,,,official,SRC.osm,
UA.STN.Solotvino,Солотвино,ru,,,official,SRC.osm,
UA.STN.Marupol_Sortuvalniy,Маріуполь Сортувальний,ru,,,official,SRC.osm,
UA.STN.Marupol_Sortuvalniy,Мариуполь Сортировочный,und,,,alt,SRC.osm,
UA.STN.Bukovets,Буковець,ru,,,official,SRC.osm,
UA.STN.Bukovets,Буковец,und,,,alt,SRC.osm,
UA.STN.Yaloviy,Яловий,ru,,,official,SRC.osm,
UA.STN.Sriblianka,Sriblianka,ru,,,official,SRC.osm,
UA.STN.Sriblianka,Sribljanka,und,,,alt,SRC.osm,
UA.STN.Sriblianka,Сребрянка,und,,,alt,SRC.osm,
UA.STN.Sriblianka,Сріблянка,und,,,alt,SRC.osm,
UA.STN.Avtovokzal_Marupol_AS-1,"Автовокзал ""Маріуполь"" (АС-1)",ru,,,official,SRC.osm,
UA.STN.Avtovokzal_Marupol_AS-1,"Автовокзал ""Мариуполь"" (АС-1)",und,,,alt,SRC.osm,
UA.STN.Avtovokzal_Marupol_AS-1,Аўтавакзал Марыупаль,und,,,alt,SRC.osm,
UA.STN.Mskiy_vokzal,Міський вокзал,ru,,,official,SRC.osm,
UA.STN.Tepenitsya,Тепениця,ru,,,official,SRC.osm,
UA.STN.Tepenitsya,Тепеница,und,,,alt,SRC.osm,
UA.STN.Koshmak,Koshmak,ru,,,official,SRC.osm,
UA.STN.Koshmak,Кошмак,und,,,alt,SRC.osm,
UA.STN.Kovyagi-1,Ковяги,ru,,,official,SRC.osm,
UA.STN.Kovyagi-1,Ков'яги,und,,,alt,SRC.osm,
UA.STN.Mostyska,Mostyska,ru,,,official,SRC.osm,
UA.STN.Mostyska,Mościska,und,,,alt,SRC.osm,
UA.STN.Mostyska,Мостиска,und,,,alt,SRC.osm,
UA.STN.Mostyska,Мостиська,und,,,alt,SRC.osm,
UA.STN.Lipliave,Lipliave,ru,,,official,SRC.osm,
UA.STN.Lipliave,Lipljawe,und,,,alt,SRC.osm,
UA.STN.Lipliave,Ляплава,und,,,alt,SRC.osm,
UA.STN.Lipliave,Ліпляве,und,,,alt,SRC.osm,
UA.STN.Tarashcha,Тараща,ru,,,official,SRC.osm,
UA.STN.Avtostantsya_Pershotravensk,Автостанція Першотравенськ,ru,,,official,SRC.osm,
UA.STN.Avtostantsya_Pershotravensk,Автостанция Першотравенск,und,,,alt,SRC.osm,
UA.STN.pl._Stremygorod,pl. Stremygorod,ru,,,official,SRC.osm,
UA.STN.pl._Stremygorod,Стремигород,und,,,alt,SRC.osm,
UA.STN.pl._Stremygorod,з.п. Стремигород,und,,,alt,SRC.osm,
UA.STN.Burakivka,Burakivka,ru,,,official,SRC.osm,
UA.STN.Burakivka,Buriakivka,und,,,alt,SRC.osm,
UA.STN.Burakivka,Буряковка,und,,,alt,SRC.osm,
UA.STN.Burakivka,Буряківка,und,,,alt,SRC.osm,
UA.STN.Klyvyny,Klyvyny,ru,,,official,SRC.osm,
UA.STN.Klyvyny,Кливини,und,,,alt,SRC.osm,
UA.STN.Klyvyny,Кливины,und,,,alt,SRC.osm,
UA.STN.Departure_point_for_the_bus_to_Truskavets,Departure point for the bus to Truskavets,ru,,,official,SRC.osm,
UA.STN.Departure_point_for_the_bus_to_Truskavets,Место отправки автобусов в Трускавец,und,,,alt,SRC.osm,
UA.STN.Departure_point_for_the_bus_to_Truskavets,Місце відправлення автобусів до Трускавця,und,,,alt,SRC.osm,
UA.STN.Syhnaivka,Syhnaivka,ru,,,official,SRC.osm,
UA.STN.Syhnaivka,Сигнаевка,und,,,alt,SRC.osm,
UA.STN.Syhnaivka,Сигнаївка,und,,,alt,SRC.osm,
UA.STN.Lviy_Tikhiy,Лівий Тихий,ru,,,official,SRC.osm,
UA.STN.Sortuvalniy_park,Сортувальний парк,ru,,,official,SRC.osm,
UA.STN.Ustymivka,Ustymivka,ru,,,official,SRC.osm,
UA.STN.Ustymivka,Oustymivka,und,,,alt,SRC.osm,
UA.STN.Ustymivka,Ustymiwka,und,,,alt,SRC.osm,
UA.STN.Ustymivka,Устимовка,und,,,alt,SRC.osm,
UA.STN.Ustymivka,Устимівка,und,,,alt,SRC.osm,
UA.STN.Ustymivka,Устиновка,und,,,alt,SRC.osm,
UA.STN.Ustymivka,Устинівка,und,,,alt,SRC.osm,
UA.STN.Buchach,Бучач,ru,,,official,SRC.osm,
UA.STN.Prichal_katerov_s_pristani_333-L_v_Ochakove,Причал катеров с пристани 333-Л в Очакове,ru,,,official,SRC.osm,
UA.STN.Bohdaniskiy_Pereyizd,Bohdaniskiy Pereyizd,ru,,,official,SRC.osm,
UA.STN.Bohdaniskiy_Pereyizd,1304 км,und,,,alt,SRC.osm,
UA.STN.Bohdaniskiy_Pereyizd,Богдановский Переезд,und,,,alt,SRC.osm,
UA.STN.Bohdaniskiy_Pereyizd,Богданівський Переїзд,und,,,alt,SRC.osm,
UA.STN.Zalzna,Залізна,ru,,,official,SRC.osm,
UA.STN.Zalzna,Железное,und,,,alt,SRC.osm,
UA.STN.Zalzna,Залізне,und,,,alt,SRC.osm,
UA.STN.Dolynska,Dolynska,ru,,,official,SRC.osm,
UA.STN.Dolynska,Долинская,und,,,alt,SRC.osm,
UA.STN.Dolynska,Долинська,und,,,alt,SRC.osm,
UA.STN.Nizhynske,Nizhynske,ru,,,official,SRC.osm,
UA.STN.Nizhynske,Нежинское,und,,,alt,SRC.osm,
UA.STN.Nizhynske,Ніжинське,und,,,alt,SRC.osm,
UA.STN.z.p._Stryzhivka,z.p. Stryzhivka,ru,,,official,SRC.osm,
UA.STN.z.p._Stryzhivka,Стрыжовка,und,,,alt,SRC.osm,
UA.STN.z.p._Stryzhivka,з.п. Стрижівка,und,,,alt,SRC.osm,
UA.STN.Krinichna_Sloboda,Кринична Слобода,ru,,,official,SRC.osm,
UA.STN.Krinichna_Sloboda,Birjukowo,und,,,alt,SRC.osm,
UA.STN.Krinichna_Sloboda,Biryukovo,und,,,alt,SRC.osm,
UA.STN.Krinichna_Sloboda,Бирюково,und,,,alt,SRC.osm,
UA.STN.Krinichna_Sloboda,Бірюкове,und,,,alt,SRC.osm,
UA.STN.Krinichna_Sloboda,Криничная Слобода,und,,,alt,SRC.osm,
UA.STN.Kolishny_prichal,Колишній причал,ru,,,official,SRC.osm,
UA.STN.Kolishny_prichal,Бывший причал,und,,,alt,SRC.osm,
UA.STN.Sagaydak,Сагайдак,ru,,,official,SRC.osm,
UA.STN.Zhikhor,Жихор,ru,,,official,SRC.osm,
UA.STN.Zhikhor,Жихарь,und,,,alt,SRC.osm,
UA.STN.Trudova,Trudova,ru,,,official,SRC.osm,
UA.STN.Trudova,Трудова,und,,,alt,SRC.osm,
UA.STN.Trudova,Трудовая,und,,,alt,SRC.osm,
UA.STN.Borshchahivka,Borshchahivka,ru,,,official,SRC.osm,
UA.STN.Borshchahivka,Борщаговка,und,,,alt,SRC.osm,
UA.STN.Borshchahivka,Борщагівка,und,,,alt,SRC.osm,
UA.STN.Reduti,Редути,ru,,,official,SRC.osm,
UA.STN.Reduti,Редуты,und,,,alt,SRC.osm,
UA.STN.restove,Єрестове,ru,,,official,SRC.osm,
UA.STN.restove,Ерестово,und,,,alt,SRC.osm,
UA.STN.Vokzalna-1-1,Vokzalna-1,ru,,,official,SRC.osm,
UA.STN.Vokzalna-1-1,Вокзальна-1,und,,,alt,SRC.osm,
UA.STN.Vokzalna-1-1,Північна-1,und,,,alt,SRC.osm,
UA.STN.Skvyra,Skvyra,ru,,,official,SRC.osm,
UA.STN.Skvyra,Skvîra,und,,,alt,SRC.osm,
UA.STN.Skvyra,Skvıra,und,,,alt,SRC.osm,
UA.STN.Skvyra,Skwyra,und,,,alt,SRC.osm,
UA.STN.Skvyra,Сквира,und,,,alt,SRC.osm,
UA.STN.Skvyra,Сквыра,und,,,alt,SRC.osm,
UA.STN.Skvyra,Սկվյրա,und,,,alt,SRC.osm,
UA.STN.Skvyra,اسکویرا,und,,,alt,SRC.osm,
UA.STN.Vorokhta,Vorokhta,ru,,,official,SRC.osm,
UA.STN.Vorokhta,Ворохта,und,,,alt,SRC.osm,
UA.STN.Tyachv,Тячів,ru,,,official,SRC.osm,
UA.STN.Cheredniki,Чередники,ru,,,official,SRC.osm,
UA.STN.Avtostantsya_5_Privokzalna,"Автостанція №5 ""Привокзальна""",ru,,,official,SRC.osm,
UA.STN.Sytkivtsi,Sytkivtsi,ru,,,official,SRC.osm,
UA.STN.Sytkivtsi,Ситковцы,und,,,alt,SRC.osm,
UA.STN.Sytkivtsi,Ситківці,und,,,alt,SRC.osm,
UA.STN.Slavuta_II,Slavuta II,ru,,,official,SRC.osm,
UA.STN.Slavuta_II,Slawuta II,und,,,alt,SRC.osm,
UA.STN.Slavuta_II,Славута II,und,,,alt,SRC.osm,
UA.STN.Pishchane-Cherkaske,Pishchane-Cherkaske,ru,,,official,SRC.osm,
UA.STN.Pishchane-Cherkaske,Pisczane-Czerkaske,und,,,alt,SRC.osm,
UA.STN.Pishchane-Cherkaske,Піщане-Черкаське,und,,,alt,SRC.osm,
UA.STN.Hladkivshchyna,Hladkivshchyna,ru,,,official,SRC.osm,
UA.STN.Hladkivshchyna,Гладківщина,und,,,alt,SRC.osm,
UA.STN.Zolotonosha-2,Zolotonosha-2,ru,,,official,SRC.osm,
UA.STN.Zolotonosha-2,Zolotonosza-2,und,,,alt,SRC.osm,
UA.STN.Zolotonosha-2,Золотоноша II,und,,,alt,SRC.osm,
UA.STN.Zolotonosha-2,Золотоноша-2,und,,,alt,SRC.osm,
UA.STN.Smila,Smila,ru,,,official,SRC.osm,
UA.STN.Smila,Сміла,und,,,alt,SRC.osm,
UA.STN.Novoselytsia,Novoselytsia,ru,,,official,SRC.osm,
UA.STN.Novoselytsia,Новоселица,und,,,alt,SRC.osm,
UA.STN.Novoselytsia,Новоселиця,und,,,alt,SRC.osm,
UA.STN.Rozsokhuvatka,Rozsokhuvatka,ru,,,official,SRC.osm,
UA.STN.Rozsokhuvatka,Rozsochuwatka,und,,,alt,SRC.osm,
UA.STN.Rozsokhuvatka,Розсохуватка,und,,,alt,SRC.osm,
UA.STN.Rozsokhuvatka,Россоховатка,und,,,alt,SRC.osm,
UA.STN.Husakove,Husakove,ru,,,official,SRC.osm,
UA.STN.Husakove,Гусакове,und,,,alt,SRC.osm,
UA.STN.Husakove,Гусаково,und,,,alt,SRC.osm,
UA.STN.Dvorichna,Dvorichna,ru,,,official,SRC.osm,
UA.STN.Dvorichna,Dworitschna,und,,,alt,SRC.osm,
UA.STN.Dvorichna,Дворiчна,und,,,alt,SRC.osm,
UA.STN.Dvorichna,Двуречная,und,,,alt,SRC.osm,
UA.STN.Senkivka,Senkivka,ru,,,official,SRC.osm,
UA.STN.Senkivka,Сенькiвка,und,,,alt,SRC.osm,
UA.STN.Senkivka,Сеньковка,und,,,alt,SRC.osm,
UA.STN.Hrianykivka,Hrianykivka,ru,,,official,SRC.osm,
UA.STN.Hrianykivka,Гряникiвка,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Sorochyi Brid,ru,,,official,SRC.osm,
UA.STN.Sorochyi_Brid,Soroc'yi' Bri'd,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Soroczyj Brid,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Sorocîi Brid,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Sorotchyy Brid,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Sorotschyj Brid,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Soroçıy Brid,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Soročyj Brid,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Сорочий Брод,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Сорочий Брід,und,,,alt,SRC.osm,
UA.STN.Sorochyi_Brid,Սորոչյի Բրիդ,und,,,alt,SRC.osm,
UA.STN.Budo-Makiivka,Budo-Makiivka,ru,,,official,SRC.osm,
UA.STN.Budo-Makiivka,Budo-Makijiwka,und,,,alt,SRC.osm,
UA.STN.Budo-Makiivka,Будо-Макеевка,und,,,alt,SRC.osm,
UA.STN.Budo-Makiivka,Будо-Макіївка,und,,,alt,SRC.osm,
UA.STN.Lishchynivka_RZD,Lishchynivka (RZD),ru,,,official,SRC.osm,
UA.STN.Lishchynivka_RZD,Лещиновка,und,,,alt,SRC.osm,
UA.STN.Lishchynivka_RZD,Ліщинівка (РЗД),und,,,alt,SRC.osm,
UA.STN.Yarovatka,Yarovatka,ru,,,official,SRC.osm,
UA.STN.Yarovatka,Яроватка,und,,,alt,SRC.osm,
UA.STN.Podibne,Podibne,ru,,,official,SRC.osm,
UA.STN.Podibne,Подобное,und,,,alt,SRC.osm,
UA.STN.Podibne,Подібне,und,,,alt,SRC.osm,
UA.STN.Shalashska,Shalashska,ru,,,official,SRC.osm,
UA.STN.Shalashska,Shalaska,und,,,alt,SRC.osm,
UA.STN.Shalashska,Шаласька,und,,,alt,SRC.osm,
UA.STN.Shalashska,Шалашская,und,,,alt,SRC.osm,
UA.STN.Shepilich,Шепиличі,ru,,,official,SRC.osm,
UA.STN.Shepilich,Шепиличи,und,,,alt,SRC.osm,
UA.STN.Tahamlyk,Tahamlyk,ru,,,official,SRC.osm,
UA.STN.Tahamlyk,Тагамлик,und,,,alt,SRC.osm,
UA.STN.Ostashky,Ostashky,ru,,,official,SRC.osm,
UA.STN.Ostashky,Ostaschky,und,,,alt,SRC.osm,
UA.STN.Ostashky,Ostașkî,und,,,alt,SRC.osm,
UA.STN.Ostashky,Осташки,und,,,alt,SRC.osm,
UA.STN.Hruzivtsi,Hruzivtsi,ru,,,official,SRC.osm,
UA.STN.Hruzivtsi,Hrusiwzi,und,,,alt,SRC.osm,
UA.STN.Hruzivtsi,Hruziwți,und,,,alt,SRC.osm,
UA.STN.Hruzivtsi,Грузівці,und,,,alt,SRC.osm,
UA.STN.Narkevychi,Narkevychi,ru,,,official,SRC.osm,
UA.STN.Narkevychi,Narkevîci,und,,,alt,SRC.osm,
UA.STN.Narkevychi,Narkevıçi,und,,,alt,SRC.osm,
UA.STN.Narkevychi,Narkewyczi,und,,,alt,SRC.osm,
UA.STN.Narkevychi,Narkewytschi,und,,,alt,SRC.osm,
UA.STN.Narkevychi,Наркевичі,und,,,alt,SRC.osm,
UA.STN.Harnyshivskyi_pereizd,Harnyshivskyi pereizd,ru,,,official,SRC.osm,
UA.STN.Harnyshivskyi_pereizd,Harnyschiwskyj perejisd,und,,,alt,SRC.osm,
UA.STN.Harnyshivskyi_pereizd,Гарнишівський переїзд,und,,,alt,SRC.osm,
UA.STN.Harnyshivskyi_pereizd,Гарнышевский Переезд,und,,,alt,SRC.osm,
UA.STN.Husiatyn,Husiatyn,ru,,,official,SRC.osm,
UA.STN.Husiatyn,Houssiatyn,und,,,alt,SRC.osm,
UA.STN.Husiatyn,Huseatîn,und,,,alt,SRC.osm,
UA.STN.Husiatyn,Husjatyn,und,,,alt,SRC.osm,
UA.STN.Husiatyn,Husyatyn,und,,,alt,SRC.osm,
UA.STN.Husiatyn,Гусятин,und,,,alt,SRC.osm,
UA.STN.Dunaivtsi,Dunaivtsi,ru,,,official,SRC.osm,
UA.STN.Dunaivtsi,Dounaïvtsi,und,,,alt,SRC.osm,
UA.STN.Dunaivtsi,Dunaiivți,und,,,alt,SRC.osm,
UA.STN.Dunaivtsi,Dunajivci,und,,,alt,SRC.osm,
UA.STN.Dunaivtsi,Dunajiwzi,und,,,alt,SRC.osm,
UA.STN.Dunaivtsi,Dunayivtsi,und,,,alt,SRC.osm,
UA.STN.Dunaivtsi,Дунаевцы,und,,,alt,SRC.osm,
UA.STN.Dunaivtsi,Дунаївці,und,,,alt,SRC.osm,
